accession,family
NC_023710.1,Siphoviridae
NC_004684.1,Siphoviridae
NC_023732.1,Siphoviridae
NC_023699.1,Siphoviridae
NC_023748.1,Siphoviridae
NC_011267.1,Siphoviridae
NC_023727.1,Siphoviridae
NC_025438.1,Siphoviridae
NC_027985.1,Siphoviridae
NC_028658.1,Siphoviridae
NC_028942.1,Siphoviridae
NC_023741.1,Siphoviridae
NC_021310.1,Siphoviridae
NC_023563.1,Siphoviridae
NC_028674.1,Siphoviridae
NC_028690.1,Siphoviridae
NC_028681.1,Siphoviridae
NC_028689.1,Siphoviridae
NC_017973.1,Siphoviridae
NC_025433.1,Siphoviridae
NC_023738.1,Siphoviridae
NC_003387.1,Siphoviridae
NC_028906.1,Siphoviridae
NC_023731.1,Siphoviridae
NC_023707.1,Siphoviridae
NC_009820.1,Siphoviridae
NC_009877.1,Siphoviridae
NC_028934.1,Siphoviridae
NC_023695.1,Siphoviridae
NC_014901.1,Siphoviridae
NC_008206.2,Siphoviridae
NC_002515.1,Podoviridae
NC_010743.1,Reoviridae
NC_010744.1,Reoviridae
NC_010745.1,Reoviridae
NC_010746.1,Reoviridae
NC_010747.1,Reoviridae
NC_010748.1,Reoviridae
NC_010749.1,Reoviridae
NC_010750.1,Reoviridae
NC_010751.1,Reoviridae
NC_010752.1,Reoviridae
NC_010753.1,Reoviridae
NC_007524.1,Reoviridae
NC_007525.1,Reoviridae
NC_007526.1,Reoviridae
NC_007527.1,Reoviridae
NC_007528.1,Reoviridae
NC_007529.1,Reoviridae
NC_007531.1,Reoviridae
NC_007532.1,Reoviridae
NC_007533.1,Reoviridae
NC_007534.1,Reoviridae
NC_007535.1,Reoviridae
NC_007536.1,Reoviridae
NC_028117.1,Polyomaviridae
NC_029255.1,Herpesviridae
NC_011310.1,Polyomaviridae
NC_021246.1,Poxviridae
NC_033780.2,Baculoviridae
NC_027794.1,Circoviridae
NC_003085.1,Podoviridae
NC_001132.2,Poxviridae
NC_034386.1,Hantaviridae
NC_034387.1,Hantaviridae
NC_034391.1,Hantaviridae
NC_030400.1,Flaviviridae
NC_008266.1,Betaflexiviridae
NC_008824.1,Potyviridae
NC_023628.1,Potyviridae
NC_001441.1,Alphaflexiviridae
NC_008552.1,Betaflexiviridae
NC_011541.1,Potyviridae
NC_017937.1,Paramyxoviridae
NC_004084.1,Myoviridae
NC_016959.1,Togaviridae
NC_029063.1,Tymoviridae
NC_027211.1,Luteoviridae
NC_011538.1,Tymoviridae
NC_008252.1,Baculoviridae
NC_005906.1,Baculoviridae
NC_005905.1,Baculoviridae
NC_035114.1,Narnaviridae
NC_028111.1,Betaflexiviridae
NC_007679.1,Alphaflexiviridae
NC_024473.1,Rhabdoviridae
NC_004064.1,Caliciviridae
NC_007916.1,Caliciviridae
NC_013955.1,Rhabdoviridae
NC_024017.1,Flaviviridae
NC_025405.1,Rhabdoviridae
NC_024299.2,Flaviviridae
NC_016994.1,Coronaviridae
NC_030224.1,Totiviridae
NC_021566.1,Iflaviridae
NC_021567.1,Iflaviridae
NC_003652.1,Reoviridae
NC_003653.1,Reoviridae
NC_003654.1,Reoviridae
NC_003655.1,Reoviridae
NC_003656.1,Reoviridae
NC_003657.1,Reoviridae
NC_003658.1,Reoviridae
NC_003659.1,Reoviridae
NC_003660.1,Reoviridae
NC_003661.1,Reoviridae
NC_008030.1,Poxviridae
NC_023851.1,Geminiviridae
NC_002728.1,Paramyxoviridae
NC_034539.1,Rhabdoviridae
NC_032107.1,Coronaviridae
NC_016569.1,Siphoviridae
NC_002690.1,Nodaviridae
NC_002691.1,Nodaviridae
NC_018272.1,Siphoviridae
NC_018271.1,Siphoviridae
NC_009017.1,Tombusviridae
NC_002251.1,Rhabdoviridae
NC_001959.2,Caliciviridae
NC_008311.1,Caliciviridae
NC_029646.1,Caliciviridae
NC_029645.1,Caliciviridae
NC_029647.1,Caliciviridae
NC_025672.1,Flaviviridae
NC_025673.1,Flaviviridae
NC_025675.1,Picornaviridae
NC_025679.1,Flaviviridae
NC_025677.1,Flaviviridae
NC_033715.1,Flaviviridae
NC_034464.1,Hantaviridae
NC_034465.1,Hantaviridae
NC_034470.1,Hantaviridae
NC_018705.3,Flaviviridae
NC_001990.1,Alphatetraviridae
NC_001354.1,Papillomaviridae
NC_035469.1,Poxviridae
NC_012703.1,Nyamiviridae
NC_034481.1,Peribunyaviridae
NC_034491.1,Peribunyaviridae
NC_034492.1,Peribunyaviridae
NC_001512.1,Togaviridae
NC_001793.1,Tymoviridae
NC_003633.1,Tombusviridae
NC_010799.1,Geminiviridae
NC_002357.1,Virgaviridae
NC_002358.1,Virgaviridae
NC_004016.1,Potyviridae
NC_004017.1,Potyviridae
NC_005136.1,Potyviridae
NC_017685.1,Rhabdoviridae
NC_003852.1,Virgaviridae
NC_034242.1,Flaviviridae
NC_035462.1,Betaflexiviridae
NC_035463.1,Narnaviridae
NC_001728.1,Virgaviridae
NC_034548.1,Rhabdoviridae
NC_027135.1,Arenaviridae
NC_027137.1,Arenaviridae
NC_014894.1,Geminiviridae
NC_014745.1,Geminiviridae
NC_014847.1,Geminiviridae
NC_028985.1,Geminiviridae
NC_013017.1,Geminiviridae
NC_009532.1,Tymoviridae
NC_011181.1,Geminiviridae
NC_011182.1,Geminiviridae
NC_008377.1,Geminiviridae
NC_014066.1,Geminiviridae
NC_014067.1,Geminiviridae
NC_031754.1,Geminiviridae
NC_004673.1,Geminiviridae
NC_001721.1,Tombusviridae
NC_003671.1,Bromoviridae
NC_003673.1,Bromoviridae
NC_003674.1,Bromoviridae
NC_013920.1,Tymoviridae
NC_006939.1,Tombusviridae
NC_010248.1,Arenaviridae
NC_010250.1,Arenaviridae
NC_035127.1,Arteriviridae
NC_010739.1,Papillomaviridae
NC_003348.1,Papillomaviridae
NC_005062.1,Flaviviridae
NC_005029.1,Potyviridae
NC_032001.1,Phycodnaviridae
NC_001513.1,Tymoviridae
NC_007559.1,Reoviridae
NC_007560.1,Reoviridae
NC_007561.1,Reoviridae
NC_007562.1,Reoviridae
NC_007563.1,Reoviridae
NC_007564.1,Reoviridae
NC_007565.1,Reoviridae
NC_007566.1,Reoviridae
NC_007567.1,Reoviridae
NC_007568.1,Reoviridae
NC_004049.1,Narnaviridae
NC_004052.1,Narnaviridae
NC_004053.1,Narnaviridae
NC_004054.1,Narnaviridae
NC_027710.2,Tombusviridae
NC_027917.1,Iflaviridae
NC_006060.1,Alphaflexiviridae
NC_033782.1,Reoviridae
NC_033783.1,Reoviridae
NC_033784.1,Reoviridae
NC_033785.1,Reoviridae
NC_033786.1,Reoviridae
NC_033787.1,Reoviridae
NC_033788.1,Reoviridae
NC_033789.1,Reoviridae
NC_033790.1,Reoviridae
NC_033791.1,Reoviridae
NC_009608.1,Rhabdoviridae
NC_009609.1,Rhabdoviridae
NC_034543.1,Rhabdoviridae
NC_005336.1,Poxviridae
NC_031690.1,Rhabdoviridae
NC_010276.1,Baculoviridae
NC_001875.2,Baculoviridae
NC_034475.1,Peribunyaviridae
NC_034476.1,Peribunyaviridae
NC_034488.1,Peribunyaviridae
NC_019409.1,Potyviridae
NC_005775.1,Peribunyaviridae
NC_005776.1,Peribunyaviridae
NC_005777.1,Peribunyaviridae
NC_028097.1,Nodaviridae
NC_028098.1,Nodaviridae
NC_001434.1,Hepeviridae
NC_023425.1,Hepeviridae
NC_004290.1,Parvoviridae
NC_022564.1,Parvoviridae
NC_011588.1,Nudiviridae
NC_007649.1,Endornaviridae
NC_007647.1,Endornaviridae
NC_014412.1,Picornaviridae
NC_014413.1,Picornaviridae
NC_005881.2,Herpesviridae
NC_014766.1,Phycodnaviridae
NC_028091.1,Phycodnaviridae
NC_028093.1,Phycodnaviridae
NC_028092.1,Phycodnaviridae
NC_013288.1,Phycodnaviridae
NC_014789.1,Phycodnaviridae
NC_010191.2,Phycodnaviridae
NC_034160.1,Picobirnaviridae
NC_034161.1,Picobirnaviridae
NC_020071.1,Polyomaviridae
NC_020066.1,Polyomaviridae
NC_004037.2,Adenoviridae
NC_007015.1,Retroviridae
NC_007646.1,Herpesviridae
NC_001511.1,Retroviridae
NC_002513.1,Adenoviridae
AC_000001.1,Adenoviridae
NC_026253.1,Geminiviridae
NC_021558.1,Siphoviridae
NC_028930.1,Siphoviridae
NC_028837.1,Siphoviridae
NC_028788.1,Siphoviridae
NC_028746.1,Siphoviridae
NC_028758.1,Siphoviridae
NC_029084.1,Siphoviridae
NC_028854.1,Siphoviridae
NC_028767.1,Siphoviridae
NC_028851.1,Siphoviridae
NC_024301.1,Caulimoviridae
NC_027800.1,Circoviridae
NC_027786.1,Circoviridae
NC_027792.1,Circoviridae
NC_033694.1,Flaviviridae
NC_005986.1,Reoviridae
NC_005987.1,Reoviridae
NC_005988.1,Reoviridae
NC_005989.1,Reoviridae
NC_005990.1,Reoviridae
NC_005991.1,Reoviridae
NC_005992.1,Reoviridae
NC_005993.1,Reoviridae
NC_005994.1,Reoviridae
NC_005995.1,Reoviridae
NC_025368.1,Polyomaviridae
NC_028635.1,Polyomaviridae
NC_019858.1,Polyomaviridae
NC_027532.1,Polyomaviridae
NC_025370.1,Polyomaviridae
NC_019855.1,Polyomaviridae
NC_019856.1,Polyomaviridae
NC_019857.1,Polyomaviridae
NC_029096.1,Totiviridae
NC_014252.1,Potyviridae
NC_002598.1,Tombusviridae
NC_001647.1,Geminiviridae
NC_023677.1,Herpesviridae
NC_003521.1,Herpesviridae
NC_019454.1,Podoviridae
NC_015585.1,Podoviridae
NC_014707.1,Geminiviridae
NC_005321.1,Geminiviridae
NC_005844.1,Geminiviridae
NC_004147.1,Geminiviridae
NC_005028.1,Potyviridae
NC_001748.1,Alphaflexiviridae
NC_001785.1,Potyviridae
NC_007653.1,Herpesviridae
NC_025894.1,Polyomaviridae
NC_017716.1,Papillomaviridae
NC_004106.1,Virgaviridae
NC_029012.1,Microviridae
NC_029014.1,Microviridae
NC_026608.1,Siphoviridae
NC_027999.1,Flaviviridae
NC_000852.5,Phycodnaviridae
NC_008603.1,Phycodnaviridae
NC_009899.1,Phycodnaviridae
NC_009898.1,Phycodnaviridae
NC_027798.1,Circoviridae
NC_010756.1,Arenaviridae
NC_010761.1,Arenaviridae
NC_025963.1,Poxviridae
NC_003976.2,Picornaviridae
NC_021482.1,Picornaviridae
NC_034453.1,Picornaviridae
NC_003691.1,Nodaviridae
NC_003692.1,Nodaviridae
NC_005848.1,Bromoviridae
NC_005849.1,Bromoviridae
NC_005854.1,Bromoviridae
NC_027817.1,Flaviviridae
NC_016561.1,Hepadnaviridae
NC_034449.1,Rhabdoviridae
NC_003628.1,Secoviridae
NC_031450.1,Parvoviridae
NC_022089.1,Parvoviridae
NC_018226.1,Picornaviridae
NC_018576.1,Geminiviridae
NC_018530.1,Geminiviridae
NC_027892.1,Bornaviridae
NC_030690.1,Bornaviridae
NC_014411.1,Picornaviridae
NC_036588.1,Picornaviridae
NC_008292.1,Betaflexiviridae
NC_015552.1,Virgaviridae
NC_014790.2,Potyviridae
NC_031764.1,Geminiviridae
NC_031765.1,Geminiviridae
NC_012786.1,Geminiviridae
NC_012787.1,Geminiviridae
NC_008193.1,Myoviridae
NC_029105.1,Geminiviridae
NC_001368.1,Virgaviridae
NC_002036.1,Virgaviridae
NC_003629.1,Luteoviridae
NC_003853.1,Tombusviridae
NC_033554.1,Geminiviridae
NC_023154.1,Nanoviridae
NC_023155.1,Nanoviridae
NC_023156.1,Nanoviridae
NC_023157.1,Nanoviridae
NC_023158.1,Nanoviridae
NC_023159.1,Nanoviridae
NC_023160.1,Nanoviridae
NC_023161.1,Nanoviridae
NC_001671.1,Potyviridae
NC_004995.1,Tombusviridae
NC_026616.2,Betaflexiviridae
NC_027527.1,Betaflexiviridae
NC_023296.1,Nanoviridae
NC_023297.1,Nanoviridae
NC_023298.1,Nanoviridae
NC_023303.1,Nanoviridae
NC_023308.1,Nanoviridae
NC_023309.1,Nanoviridae
NC_023310.1,Nanoviridae
NC_023311.1,Nanoviridae
NC_034970.1,Luteoviridae
NC_009892.1,Betaflexiviridae
NC_011552.1,Betaflexiviridae
NC_034214.1,Secoviridae
NC_034215.1,Secoviridae
NC_033828.1,Tymoviridae
NC_001634.1,Caulimoviridae
NC_003668.1,Virgaviridae
NC_003672.1,Virgaviridae
NC_002600.1,Potyviridae
NC_002038.1,Bromoviridae
NC_002039.1,Bromoviridae
NC_002040.1,Bromoviridae
NC_027124.1,Arteriviridae
NC_030293.1,Potyviridae
NC_028940.1,Myoviridae
NC_018837.1,Siphoviridae
NC_029081.1,Podoviridae
NC_023865.1,Myoviridae
NC_019542.1,Podoviridae
NC_031068.2,Podoviridae
NC_031096.1,Podoviridae
NC_019522.1,Myoviridae
NC_020201.1,Myoviridae
NC_012118.1,Geminiviridae
NC_016161.1,Siphoviridae
NC_001837.1,Flaviviridae
NC_024377.1,Flaviviridae
NC_030291.1,Flaviviridae
NC_001710.1,Flaviviridae
NC_020902.1,Flaviviridae
NC_027998.2,Flaviviridae
NC_020484.1,Myoviridae
NC_020481.1,Podoviridae
NC_020482.1,Podoviridae
NC_020483.1,Podoviridae
NC_005985.1,Tombusviridae
NC_005286.1,Tombusviridae
NC_030452.1,Tombusviridae
NC_007017.2,Tombusviridae
NC_005285.1,Tombusviridae
NC_026240.1,Tombusviridae
NC_013262.1,Caulimoviridae
NC_003649.1,Bromoviridae
NC_003650.1,Bromoviridae
NC_003651.1,Bromoviridae
NC_007915.3,Totiviridae
NC_022897.1,Circoviridae
NC_024692.1,Nudiviridae
NC_014977.1,Nodaviridae
NC_014978.1,Nodaviridae
NC_024446.1,Poxviridae
NC_028494.1,Partitiviridae
NC_028499.1,Partitiviridae
NC_028948.1,Totiviridae
NC_007539.1,Chrysoviridae
NC_007540.1,Chrysoviridae
NC_007541.1,Chrysoviridae
NC_007542.1,Chrysoviridae
NC_029989.1,Totiviridae
NC_028495.1,Chrysoviridae
NC_028496.1,Chrysoviridae
NC_028497.1,Chrysoviridae
NC_028500.1,Chrysoviridae
NC_007221.1,Partitiviridae
NC_007222.1,Partitiviridae
NC_005976.2,Partitiviridae
NC_005977.2,Partitiviridae
NC_007147.1,Potyviridae
NC_004067.1,Alphaflexiviridae
NC_030225.1,Luteoviridae
NC_033772.1,Tospoviridae
NC_033773.1,Tospoviridae
NC_033774.1,Tospoviridae
NC_034159.1,Partitiviridae
NC_034167.1,Partitiviridae
NC_004096.1,Geminiviridae
NC_004101.1,Geminiviridae
NC_001359.1,Geminiviridae
NC_001369.1,Geminiviridae
NC_004192.1,Geminiviridae
NC_016984.1,Geminiviridae
NC_000882.1,Geminiviridae
NC_010618.1,Geminiviridae
NC_003630.1,Virgaviridae
NC_001517.1,Potyviridae
NC_003669.1,Virgaviridae
NC_003670.1,Virgaviridae
NC_008393.1,Potyviridae
NC_015050.1,Luteoviridae
NC_011918.1,Potyviridae
NC_034376.1,Betaflexiviridae
NC_034629.1,Geminiviridae
NC_020236.1,Geminiviridae
NC_008283.1,Geminiviridae
NC_008284.1,Geminiviridae
NC_028989.1,Geminiviridae
NC_014327.1,Potyviridae
NC_005347.1,Geminiviridae
NC_020803.1,Rhabdoviridae
NC_024625.1,Baculoviridae
NC_027923.1,Baculoviridae
NC_003113.1,Iflaviridae
NC_025394.1,Rhabdoviridae
NC_019024.1,Geminiviridae
NC_016648.1,Endornaviridae
NC_017988.1,Partitiviridae
NC_017989.1,Partitiviridae
NC_018381.2,Rhabdoviridae
NC_025967.1,Closteroviridae
NC_004573.1,Potyviridae
NC_007748.1,Reoviridae
NC_007749.1,Reoviridae
NC_007750.1,Reoviridae
NC_007751.1,Reoviridae
NC_007752.1,Reoviridae
NC_007753.1,Reoviridae
NC_007754.1,Reoviridae
NC_007755.1,Reoviridae
NC_007756.1,Reoviridae
NC_007757.1,Reoviridae
NC_003678.1,Flaviviridae
NC_027780.1,Circoviridae
NC_033492.1,Secoviridae
NC_033493.1,Secoviridae
NC_001839.2,Caulimoviridae
NC_021312.1,Phycodnaviridae
NC_010295.1,Alphaflexiviridae
NC_028793.2,Luteoviridae
NC_008032.1,Papillomaviridae
NC_013999.1,Totiviridae
NC_009991.1,Betaflexiviridae
NC_009383.1,Betaflexiviridae
NC_034007.1,Flaviviridae
NC_028249.1,Paramyxoviridae
NC_018074.1,Papillomaviridae
NC_024685.1,Hypoviridae
NC_033729.1,Narnaviridae
NC_026135.1,Totiviridae
NC_009551.1,Podoviridae
NC_008367.1,Podoviridae
NC_004062.1,Baculoviridae
NC_003634.1,Tymoviridae
NC_030308.1,Narnaviridae
NC_007069.1,Endornaviridae
NC_029782.1,Narnaviridae
NC_006439.1,Arenaviridae
NC_006447.1,Arenaviridae
NC_035206.1,Picobirnaviridae
NC_034452.1,Picobirnaviridae
NC_013797.1,Baculoviridae
NC_031503.1,Adenoviridae
NC_024474.1,Adenoviridae
NC_002361.1,Circoviridae
NC_029556.1,Fimoviridae
NC_029557.1,Fimoviridae
NC_029569.1,Fimoviridae
NC_029574.1,Fimoviridae
NC_029575.1,Fimoviridae
NC_015626.1,Picornaviridae
NC_030658.1,Fimoviridae
NC_030659.1,Fimoviridae
NC_030660.1,Fimoviridae
NC_030661.1,Fimoviridae
NC_030662.1,Fimoviridae
NC_030663.1,Fimoviridae
NC_024447.1,Poxviridae
NC_025356.1,Rhabdoviridae
NC_019850.1,Polyomaviridae
NC_014648.1,Caulimoviridae
NC_010178.1,Closteroviridae
NC_022647.1,Papillomaviridae
NC_008519.1,Papillomaviridae
NC_008582.1,Papillomaviridae
NC_014326.1,Papillomaviridae
NC_022365.1,Caulimoviridae
NC_009020.1,Coronaviridae
NC_005894.1,Arenaviridae
NC_005897.1,Arenaviridae
NC_015521.1,Hepeviridae
NC_029302.1,Totiviridae
NC_015639.1,Totiviridae
NC_000855.1,Rhabdoviridae
NC_036468.1,Reoviridae
NC_036469.1,Reoviridae
NC_036470.1,Reoviridae
NC_036471.1,Reoviridae
NC_036472.1,Reoviridae
NC_036473.1,Reoviridae
NC_036474.1,Reoviridae
NC_036475.1,Reoviridae
NC_036476.1,Reoviridae
NC_036477.1,Reoviridae
NC_024458.1,Alphaflexiviridae
NC_034217.1,Iflaviridae
NC_016564.1,Podoviridae
NC_003849.1,Alphaflexiviridae
NC_011539.1,Tymoviridae
NC_020487.1,Adenoviridae
NC_003779.1,Dicistroviridae
NC_036592.1,Circoviridae
NC_006960.1,Partitiviridae
NC_006961.1,Partitiviridae
NC_032255.1,Baculoviridae
NC_009992.1,Closteroviridae
NC_001445.1,Potyviridae
NC_026816.1,Virgaviridae
NC_002593.1,Baculoviridae
NC_025683.1,Circoviridae
NC_025684.1,Circoviridae
NC_025682.1,Circoviridae
NC_024329.1,Podoviridae
NC_002164.1,Tymoviridae
NC_018872.2,Potyviridae
NC_028924.1,Siphoviridae
NC_028763.1,Siphoviridae
NC_031757.1,Polyomaviridae
NC_033737.1,Polyomaviridae
NC_028127.1,Polyomaviridae
NC_013439.1,Polyomaviridae
NC_005343.1,Betaflexiviridae
NC_023674.1,Astroviridae
NC_019494.1,Astroviridae
NC_023675.1,Astroviridae
NC_023636.1,Astroviridae
NC_016647.1,Parvoviridae
NC_023673.1,Parvoviridae
NC_001792.2,Circoviridae
NC_005148.1,Circoviridae
NC_031753.1,Circoviridae
NC_036593.1,Circoviridae
NC_013774.1,Circoviridae
NC_003436.1,Coronaviridae
AC_000189.1,Adenoviridae
NC_002702.1,Adenoviridae
AC_000009.1,Adenoviridae
NC_022104.1,Parvoviridae
NC_025965.1,Parvoviridae
NC_023020.1,Parvoviridae
NC_023860.1,Parvoviridae
NC_034442.1,Flaviviridae
NC_023176.1,Flaviviridae
NC_029801.1,Picobirnaviridae
NC_029802.1,Picobirnaviridae
NC_001961.1,Arteriviridae
NC_025402.1,Paramyxoviridae
NC_009640.1,Paramyxoviridae
NC_023877.1,Circoviridae
NC_023878.1,Circoviridae
NC_035476.1,Circoviridae
NC_022787.1,Coronaviridae
NC_003059.1,Retroviridae
NC_022332.1,Picornaviridae
NC_003632.1,Alphaflexiviridae
NC_022798.1,Secoviridae
NC_022799.1,Secoviridae
NC_011525.1,Betaflexiviridae
NC_001747.1,Luteoviridae
NC_003723.1,Virgaviridae
NC_003724.1,Virgaviridae
NC_003725.1,Virgaviridae
NC_029900.1,Tombusviridae
NC_004039.1,Potyviridae
NC_018175.1,Betaflexiviridae
NC_001361.2,Betaflexiviridae
NC_009759.1,Betaflexiviridae
NC_007289.1,Betaflexiviridae
NC_011062.1,Betaflexiviridae
NC_004010.1,Potyviridae
NC_011620.1,Alphaflexiviridae
NC_001616.1,Potyviridae
NC_016136.1,Rhabdoviridae
NC_002048.1,Geminiviridae
NC_002049.1,Geminiviridae
NC_004638.1,Geminiviridae
NC_004644.1,Geminiviridae
NC_001934.1,Geminiviridae
NC_001935.1,Geminiviridae
NC_006061.1,Closteroviridae
NC_006062.1,Closteroviridae
NC_006063.1,Closteroviridae
NC_000939.2,Tombusviridae
NC_023849.1,Geminiviridae
NC_003687.1,Flaviviridae
NC_012564.1,Parvoviridae
NC_014358.1,Parvoviridae
NC_012042.1,Parvoviridae
NC_012729.2,Parvoviridae
NC_000883.2,Parvoviridae
NC_031324.1,Caliciviridae
NC_001436.1,Retroviridae
NC_000858.1,Retroviridae
NC_001488.1,Retroviridae
NC_001815.1,Retroviridae
NC_003323.1,Retroviridae
NC_007018.1,Parvoviridae
NC_027797.1,Circoviridae
NC_013109.1,Partitiviridae
NC_013110.1,Partitiviridae
NC_027928.1,Bromoviridae
NC_027929.1,Bromoviridae
NC_027930.1,Bromoviridae
NC_020847.1,Myoviridae
NC_020845.1,Myoviridae
NC_015280.1,Myoviridae
NC_015284.1,Myoviridae
NC_015283.1,Myoviridae
NC_006883.2,Myoviridae
NC_021559.1,Myoviridae
NC_006884.2,Myoviridae
NC_015290.1,Myoviridae
NC_020835.1,Podoviridae
NC_028955.1,Myoviridae
NC_006882.2,Podoviridae
NC_023845.1,Polyomaviridae
NC_024018.2,Flaviviridae
NC_031084.1,Siphoviridae
NC_031119.1,Siphoviridae
NC_031003.1,Siphoviridae
NC_028694.1,Siphoviridae
NC_028967.1,Siphoviridae
NC_027336.1,Siphoviridae
NC_022336.1,Siphoviridae
NC_027357.1,Siphoviridae
NC_027373.1,Siphoviridae
NC_027391.1,Siphoviridae
NC_027400.1,Siphoviridae
NC_022335.1,Siphoviridae
NC_027333.1,Siphoviridae
NC_027361.1,Siphoviridae
NC_027385.1,Siphoviridae
NC_027401.1,Siphoviridae
NC_027362.1,Siphoviridae
NC_027367.1,Siphoviridae
NC_027389.1,Siphoviridae
NC_027294.1,Siphoviridae
NC_027386.1,Siphoviridae
NC_027346.1,Siphoviridae
NC_027370.1,Siphoviridae
NC_027295.1,Siphoviridae
NC_027354.1,Siphoviridae
NC_031005.2,Siphoviridae
NC_018851.1,Siphoviridae
NC_018847.1,Siphoviridae
NC_027629.1,Siphoviridae
NC_003460.1,Inoviridae
NC_027625.1,Siphoviridae
NC_027628.1,Siphoviridae
NC_027620.1,Siphoviridae
NC_027630.1,Siphoviridae
NC_018842.1,Siphoviridae
NC_018840.1,Siphoviridae
NC_018838.1,Siphoviridae
NC_018852.1,Siphoviridae
NC_018841.1,Siphoviridae
NC_018845.1,Siphoviridae
NC_018849.1,Siphoviridae
NC_018839.1,Siphoviridae
NC_018834.1,Siphoviridae
NC_009541.1,Siphoviridae
NC_027371.1,Siphoviridae
NC_015454.1,Siphoviridae
NC_015453.1,Siphoviridae
NC_022338.1,Siphoviridae
NC_022337.1,Siphoviridae
NC_022342.1,Siphoviridae
NC_022334.1,Siphoviridae
NC_022341.1,Siphoviridae
NC_022340.1,Siphoviridae
NC_027623.2,Siphoviridae
NC_027626.1,Siphoviridae
NC_027624.1,Siphoviridae
NC_027627.1,Siphoviridae
NC_027622.1,Siphoviridae
NC_027621.1,Siphoviridae
NC_027363.1,Podoviridae
NC_027379.1,Podoviridae
NC_027390.1,Podoviridae
NC_027342.1,Podoviridae
NC_028812.1,Siphoviridae
NC_028762.1,Myoviridae
NC_028916.1,Podoviridae
NC_008037.1,Bromoviridae
NC_008038.1,Bromoviridae
NC_008039.1,Bromoviridae
NC_004362.1,Bromoviridae
NC_004363.1,Bromoviridae
NC_004364.1,Bromoviridae
NC_024686.1,Betaflexiviridae
NC_013772.1,Baculoviridae
NC_029094.1,Myoviridae
NC_015293.1,Siphoviridae
NC_029100.1,Siphoviridae
NC_020849.1,Podoviridae
NC_021300.1,Podoviridae
NC_013804.1,Poxviridae
NC_030479.1,Partitiviridae
NC_030480.1,Partitiviridae
NC_010821.1,Myoviridae
NC_019923.1,Podoviridae
NC_031014.1,Podoviridae
NC_006548.1,Siphoviridae
NC_016764.1,Podoviridae
NC_028652.1,Myoviridae
NC_028919.1,Podoviridae
NC_028836.1,Podoviridae
NC_028885.1,Podoviridae
NC_007805.1,Siphoviridae
NC_027384.1,Siphoviridae
NC_027986.1,Siphoviridae
NC_020203.1,Siphoviridae
NC_027992.1,Siphoviridae
NC_020198.1,Siphoviridae
NC_030929.1,Siphoviridae
NC_020202.1,Siphoviridae
NC_030908.1,Siphoviridae
NC_020200.1,Siphoviridae
NC_030918.1,Siphoviridae
NC_024330.1,Siphoviridae
NC_030910.1,Myoviridae
NC_028817.1,Myoviridae
NC_009935.1,Podoviridae
NC_017972.1,Myoviridae
NC_010326.1,Podoviridae
NC_031091.1,Siphoviridae
NC_018274.1,Siphoviridae
NC_024782.1,Siphoviridae
NC_022746.1,Podoviridae
NC_022091.1,Podoviridae
NC_019813.1,Podoviridae
NC_019451.1,Myoviridae
NC_016571.1,Myoviridae
NC_027345.1,Podoviridae
NC_022096.1,Myoviridae
NC_011373.1,Siphoviridae
NC_022967.1,Myoviridae
NC_028879.1,Siphoviridae
NC_029083.1,Myoviridae
NC_005884.1,Podoviridae
NC_027292.1,Podoviridae
NC_013638.1,Podoviridae
NC_021062.1,Podoviridae
NC_004173.1,Chrysoviridae
NC_004174.1,Chrysoviridae
NC_004175.1,Chrysoviridae
NC_004170.1,Chrysoviridae
NC_004171.1,Chrysoviridae
NC_004172.1,Chrysoviridae
NC_015208.1,Podoviridae
NC_030931.1,Siphoviridae
NC_012091.2,Chrysoviridae
NC_012092.1,Chrysoviridae
NC_012093.1,Chrysoviridae
NC_016762.1,Siphoviridae
NC_030940.1,Myoviridae
NC_003299.1,Chrysoviridae
NC_003300.1,Chrysoviridae
NC_003301.1,Chrysoviridae
NC_015264.1,Podoviridae
NC_012418.1,Podoviridae
NC_031110.1,Myoviridae
NC_028999.1,Myoviridae
NC_024365.1,Siphoviridae
NC_024362.1,Podoviridae
NC_023601.2,Myoviridae
NC_001628.1,Leviviridae
NC_028661.1,Podoviridae
NC_023006.1,Myoviridae
NC_023005.1,Podoviridae
NC_008294.1,Leviviridae
NC_029066.1,Siphoviridae
NC_011107.1,Podoviridae
NC_017971.2,Podoviridae
NC_018850.2,Podoviridae
NC_028939.1,Myoviridae
NC_017865.1,Podoviridae
NC_026586.1,Myoviridae
NC_028882.1,Myoviridae
NC_031104.1,Podoviridae
NC_026602.1,Podoviridae
NC_027375.1,Podoviridae
NC_026601.1,Siphoviridae
NC_028667.1,Siphoviridae
NC_030934.1,Myoviridae
NC_029065.1,Myoviridae
NC_029101.1,Podoviridae
NC_027388.1,Podoviridae
NC_028657.1,Siphoviridae
NC_030923.1,Podoviridae
NC_030909.1,Siphoviridae
NC_007807.1,Podoviridae
NC_011703.1,Myoviridae
NC_007806.1,Siphoviridae
NC_026587.1,Myoviridae
NC_024140.1,Podoviridae
NC_031063.1,Podoviridae
NC_026594.1,Siphoviridae
NC_026599.1,Podoviridae
NC_024381.1,Siphoviridae
NC_026600.1,Myoviridae
NC_019918.1,Myoviridae
