accession,family
NC_004662.1,Geminiviridae
NC_001369.1,Geminiviridae
NC_002046.1,Geminiviridae
NC_009605.1,Geminiviridae
NC_001647.1,Geminiviridae
NC_004043.1,Geminiviridae
NC_004099.1,Geminiviridae
NC_001508.1,Geminiviridae
NC_005846.1,Geminiviridae
NC_003664.1,Geminiviridae
NC_004630.1,Geminiviridae
NC_003722.1,Geminiviridae
NC_004656.2,Geminiviridae
NC_001984.1,Geminiviridae
NC_007339.1,Geminiviridae
NC_000869.1,Geminiviridae
NC_004100.1,Geminiviridae
NC_008793.1,Geminiviridae
NC_004642.1,Geminiviridae
NC_004641.1,Geminiviridae
NC_004091.1,Geminiviridae
NC_009451.1,Geminiviridae
NC_004661.1,Geminiviridae
NC_003744.1,Geminiviridae
NC_003326.1,Geminiviridae
NC_015051.1,Geminiviridae
NC_010307.1,Geminiviridae
NC_015397.1,Geminiviridae
NC_004569.1,Geminiviridae
NC_011804.1,Geminiviridae
NC_004755.1,Geminiviridae
NC_014707.1,Geminiviridae
NC_014822.1,Geminiviridae
NC_005348.1,Geminiviridae
NC_005845.1,Geminiviridae
NC_015487.1,Geminiviridae
NC_004614.1,Geminiviridae
NC_014447.1,Geminiviridae
NC_011584.1,Geminiviridae
NC_014847.1,Geminiviridae
NC_003505.1,Geminiviridae
NC_014968.1,Geminiviridae
NC_015044.1,Geminiviridae
NC_015045.1,Geminiviridae
NC_015046.1,Geminiviridae
NC_015047.1,Geminiviridae
NC_015048.1,Geminiviridae
NC_007966.1,Geminiviridae
NC_005338.2,Geminiviridae
NC_015317.1,Geminiviridae
NC_015553.1,Geminiviridae
NC_009646.1,Geminiviridae
NC_002510.1,Geminiviridae
NC_008058.1,Geminiviridae
NC_003856.1,Geminiviridae
NC_010797.1,Geminiviridae
NC_004583.1,Geminiviridae
NC_004654.1,Geminiviridae
NC_010837.1,Geminiviridae
NC_001478.1,Geminiviridae
NC_003609.1,Geminiviridae
NC_003896.1,Geminiviridae
NC_005842.1,Geminiviridae
NC_008059.1,Geminiviridae
NC_014139.1,Geminiviridae
NC_014140.1,Geminiviridae
NC_014141.1,Geminiviridae
NC_014142.1,Geminiviridae
NC_010791.1,Geminiviridae
NC_014902.1,Geminiviridae
NC_015490.1,Geminiviridae
NC_010799.1,Geminiviridae
NC_014903.1,Geminiviridae
NC_004609.1,Geminiviridae
NC_003861.1,Geminiviridae
NC_001467.1,Geminiviridae
NC_001468.1,Geminiviridae
NC_010417.1,Geminiviridae
NC_010713.1,Geminiviridae
NC_010818.1,Geminiviridae
NC_007723.1,Geminiviridae
NC_007726.1,Geminiviridae
NC_010834.1,Geminiviridae
NC_010836.1,Geminiviridae
NC_010840.1,Geminiviridae
NC_011268.1,Geminiviridae
NC_002048.1,Geminiviridae
NC_003897.1,Geminiviridae
NC_005331.1,Geminiviridae
NC_010835.1,Geminiviridae
NC_013639.1,Geminiviridae
NC_013640.2,Geminiviridae
NC_008377.1,Geminiviridae
NC_006874.1,Geminiviridae
NC_006876.1,Geminiviridae
NC_007730.2,Geminiviridae
NC_000882.1,Geminiviridae
NC_014130.1,Geminiviridae
NC_003868.1,Geminiviridae
NC_008559.1,Geminiviridae
NC_014128.1,Geminiviridae
NC_014138.1,Geminiviridae
NC_008517.1,Geminiviridae
NC_010439.1,Geminiviridae
NC_014547.1,Geminiviridae
NC_009031.1,Geminiviridae
NC_014845.1,Geminiviridae
NC_008317.1,Geminiviridae
NC_008329.1,Geminiviridae
NC_004098.1,Geminiviridae
NC_008494.1,Geminiviridae
NC_009491.1,Geminiviridae
NC_009645.1,Geminiviridae
NC_014066.1,Geminiviridae
NC_014067.1,Geminiviridae
NC_009607.1,Geminiviridae
NC_014894.1,Geminiviridae
NC_001346.2,Geminiviridae
NC_010792.1,Geminiviridae
NC_010441.2,Geminiviridae
NC_012118.1,Geminiviridae
NC_012137.1,Geminiviridae
NC_006359.1,Geminiviridae
NC_012787.1,Geminiviridae
NC_012206.1,Geminiviridae
NC_007210.2,Geminiviridae
NC_014324.1,Geminiviridae
NC_014647.1,Geminiviridae
NC_014446.1,Geminiviridae
NC_014631.1,Geminiviridae
NC_011309.2,Geminiviridae
NC_013017.1,Geminiviridae
NC_013019.1,Geminiviridae
NC_013413.1,Geminiviridae
NC_004627.1,Geminiviridae
NC_016580.1,Geminiviridae
NC_011805.1,Geminiviridae
NC_012120.1,Geminiviridae
NC_013022.2,Geminiviridae
NC_010950.1,Geminiviridae
NC_014381.1,Geminiviridae
NC_015043.1,Geminiviridae
NC_015324.1,Geminiviridae
NC_005843.1,Geminiviridae
NC_001928.2,Geminiviridae
NC_013102.1,Geminiviridae
NC_004659.1,Geminiviridae
NC_004673.1,Geminiviridae
NC_004634.1,Geminiviridae
NC_003828.1,Geminiviridae
NC_004658.1,Geminiviridae
NC_011058.1,Geminiviridae
NC_004580.1,Geminiviridae
NC_004582.1,Geminiviridae
NC_005347.1,Geminiviridae
NC_004300.1,Geminiviridae
NC_005319.1,Geminiviridae
NC_005852.2,Geminiviridae
NC_010435.1,Geminiviridae
NC_003556.1,Geminiviridae
NC_005636.1,Geminiviridae
NC_004097.1,Geminiviridae
NC_008057.1,Geminiviridae
NC_004356.1,Geminiviridae
NC_013464.1,Geminiviridae
NC_013467.1,Geminiviridae
NC_008316.1,Geminiviridae
NC_014473.1,Geminiviridae
NC_016581.1,Geminiviridae
NC_014745.1,Geminiviridae
NC_015627.1,Geminiviridae
NC_004005.1,Geminiviridae
NC_007965.1,Geminiviridae
NC_015628.1,Geminiviridae
NC_012664.1,Geminiviridae
NC_012665.1,Geminiviridae
NC_009490.1,Geminiviridae
NC_014794.1,Geminiviridae
NC_014795.1,Geminiviridae
NC_004637.1,Geminiviridae
NC_016649.1,Geminiviridae
NC_012786.1,Geminiviridae
NC_016083.1,Geminiviridae
NC_016579.1,Geminiviridae
NC_004635.2,Geminiviridae
NC_014799.1,Geminiviridae
NC_011024.1,Geminiviridae
NC_004626.1,Geminiviridae
NC_004153.1,Geminiviridae
NC_003504.1,Geminiviridae
NC_008267.1,Geminiviridae
NC_016572.1,Geminiviridae
NC_016573.1,Geminiviridae
NC_016574.1,Geminiviridae
NC_003891.1,Geminiviridae
NC_016575.1,Geminiviridae
NC_016576.1,Geminiviridae
NC_004628.1,Geminiviridae
NC_016577.1,Geminiviridae
NC_016578.1,Geminiviridae
NC_004640.1,Geminiviridae
NC_008283.1,Geminiviridae
NC_008284.1,Geminiviridae
NC_004618.1,Geminiviridae
NC_004655.1,Geminiviridae
NC_015961.1,Geminiviridae
NC_012041.1,Geminiviridae
NC_013465.1,Geminiviridae
NC_016965.1,Geminiviridae
NC_008305.1,Geminiviridae
NC_010951.1,Geminiviridae
NC_010952.1,Geminiviridae
NC_004611.1,Geminiviridae
NC_010953.1,Geminiviridae
NC_015491.1,Geminiviridae
NC_017004.1,Geminiviridae
NC_015124.1,Geminiviridae
NC_003887.1,Geminiviridae
NC_014596.1,Geminiviridae
NC_004645.1,Geminiviridae
NC_004639.1,Geminiviridae
NC_010947.1,Geminiviridae
NC_004646.1,Geminiviridae
NC_010946.1,Geminiviridae
NC_010838.1,Geminiviridae
NC_004676.1,Geminiviridae
NC_004674.1,Geminiviridae
NC_010839.1,Geminiviridae
NC_001935.1,Geminiviridae
NC_001939.1,Geminiviridae
NC_001938.1,Geminiviridae
NC_003434.1,Geminiviridae
NC_010948.1,Geminiviridae
NC_014380.1,Geminiviridae
NC_014645.1,Geminiviridae
NC_019034.1,Geminiviridae
NC_024810.1,Geminiviridae
NC_038438.1,Geminiviridae
NC_038439.1,Geminiviridae
NC_038440.1,Geminiviridae
NC_038441.1,Geminiviridae
NC_038442.1,Geminiviridae
NC_038443.1,Geminiviridae
NC_038444.1,Geminiviridae
NC_038445.1,Geminiviridae
NC_038448.1,Geminiviridae
NC_038449.1,Geminiviridae
NC_038450.1,Geminiviridae
NC_038452.1,Geminiviridae
NC_038454.1,Geminiviridae
NC_038455.1,Geminiviridae
NC_038457.1,Geminiviridae
NC_038458.1,Geminiviridae
NC_038460.1,Geminiviridae
NC_038461.1,Geminiviridae
NC_038462.1,Geminiviridae
NC_038463.1,Geminiviridae
NC_038464.1,Geminiviridae
NC_038465.1,Geminiviridae
NC_038466.1,Geminiviridae
NC_038469.1,Geminiviridae
NC_038470.1,Geminiviridae
NC_038471.1,Geminiviridae
NC_038472.1,Geminiviridae
NC_038473.1,Geminiviridae
NC_038474.1,Geminiviridae
NC_038475.1,Geminiviridae
NC_038476.1,Geminiviridae
NC_038477.1,Geminiviridae
NC_038478.1,Geminiviridae
NC_038792.1,Geminiviridae
NC_038793.1,Geminiviridae
NC_038794.1,Geminiviridae
NC_038795.1,Geminiviridae
NC_038796.1,Geminiviridae
NC_038797.1,Geminiviridae
NC_038798.1,Geminiviridae
NC_038799.1,Geminiviridae
NC_038800.1,Geminiviridae
NC_038801.1,Geminiviridae
NC_038802.1,Geminiviridae
NC_038803.1,Geminiviridae
NC_038804.1,Geminiviridae
NC_038805.1,Geminiviridae
NC_038806.1,Geminiviridae
NC_038807.1,Geminiviridae
NC_038875.1,Geminiviridae
NC_038876.1,Geminiviridae
NC_038877.1,Geminiviridae
NC_038879.1,Geminiviridae
NC_038881.1,Geminiviridae
NC_038884.1,Geminiviridae
NC_038885.1,Geminiviridae
NC_038887.1,Geminiviridae
NC_038888.1,Geminiviridae
NC_038890.1,Geminiviridae
NC_038893.1,Geminiviridae
NC_038894.1,Geminiviridae
NC_038896.1,Geminiviridae
NC_038897.1,Geminiviridae
NC_038899.1,Geminiviridae
NC_038901.1,Geminiviridae
NC_038913.1,Geminiviridae
NC_038956.1,Geminiviridae
NC_038960.1,Geminiviridae
NC_038962.1,Geminiviridae
NC_038963.1,Geminiviridae
NC_038967.1,Geminiviridae
NC_038968.1,Geminiviridae
NC_038969.1,Geminiviridae
NC_038971.1,Geminiviridae
NC_038972.1,Geminiviridae
NC_038976.1,Geminiviridae
NC_038978.1,Geminiviridae
NC_038980.1,Geminiviridae
NC_038981.1,Geminiviridae
NC_038985.1,Geminiviridae
NC_038988.1,Geminiviridae
NC_038990.1,Geminiviridae
NC_038992.1,Geminiviridae
NC_038994.1,Geminiviridae
NC_039001.1,Geminiviridae
NC_039003.1,Geminiviridae
NC_039082.1,Geminiviridae
NC_030403.1,Geminiviridae
NC_038790.1,Geminiviridae
NC_038791.1,Geminiviridae
NC_038991.1,Geminiviridae
NC_008495.1,Geminiviridae
NC_038234.1,Geminiviridae
NC_038451.1,Geminiviridae
NC_038965.1,Geminiviridae
NC_038982.1,Geminiviridae
NC_038983.1,Geminiviridae
NC_043119.1,Geminiviridae
NC_043120.1,Geminiviridae
NC_043121.1,Geminiviridae
NC_043122.1,Geminiviridae
NC_043418.1,Geminiviridae
NC_043433.1,Geminiviridae
NC_043513.1,Geminiviridae
NC_043514.1,Geminiviridae
NC_043531.1,Geminiviridae
NC_043533.1,Geminiviridae
NC_040183.1,Geminiviridae
NC_040184.1,Geminiviridae
NC_040188.1,Geminiviridae
NC_040190.1,Geminiviridae
NC_040792.1,Geminiviridae
NC_040537.1,Geminiviridae
NC_040541.1,Geminiviridae
NC_040817.1,Geminiviridae
NC_040706.1,Geminiviridae
NC_019946.1,Geminiviridae
NC_049200.1,Geminiviridae
NC_020236.1,Geminiviridae
NC_043517.1,Geminiviridae
NC_050698.1,Geminiviridae
NC_055124.1,Geminiviridae
NC_055130.1,Geminiviridae
NC_055146.1,Geminiviridae
NC_055157.1,Geminiviridae
NC_055158.1,Geminiviridae
NC_055471.1,Geminiviridae
NC_055472.1,Geminiviridae
NC_055476.1,Geminiviridae
NC_055492.1,Geminiviridae
NC_055494.1,Geminiviridae
NC_055498.1,Geminiviridae
NC_055499.1,Geminiviridae
NC_055511.1,Geminiviridae
NC_055519.1,Geminiviridae
NC_055132.1,Geminiviridae
NC_055136.1,Geminiviridae
NC_055131.1,Geminiviridae
NC_055133.1,Geminiviridae
NC_055134.1,Geminiviridae
NC_055126.1,Geminiviridae
NC_055140.1,Geminiviridae
NC_055524.1,Geminiviridae
NC_055525.1,Geminiviridae
NC_055581.1,Geminiviridae
NC_055572.1,Geminiviridae
NC_055573.1,Geminiviridae
NC_055591.1,Geminiviridae
NC_055593.1,Geminiviridae
NC_055592.1,Geminiviridae
NC_055584.1,Geminiviridae
NC_055463.1,Geminiviridae
NC_055464.1,Geminiviridae
NC_040181.1,Geminiviridae
NC_043526.1,Geminiviridae
NC_050697.1,Geminiviridae
NC_040180.1,Geminiviridae
NC_040185.1,Geminiviridae
NC_040186.1,Geminiviridae
NC_040187.1,Geminiviridae
NC_040189.1,Geminiviridae
NC_040191.1,Geminiviridae
NC_040192.1,Geminiviridae
NC_026760.1,Geminiviridae
NC_043524.1,Geminiviridae
NC_060104.1,Geminiviridae
NC_060102.1,Geminiviridae
NC_060093.1,Geminiviridae
NC_055543.1,Geminiviridae
NC_060098.1,Geminiviridae
NC_055544.1,Geminiviridae
NC_060099.1,Geminiviridae
NC_055548.1,Geminiviridae
NC_060100.1,Geminiviridae
NC_055570.1,Geminiviridae
NC_060101.1,Geminiviridae
NC_055596.1,Geminiviridae
NC_060096.1,Geminiviridae
NC_055589.1,Geminiviridae
NC_060091.1,Geminiviridae
NC_055602.1,Geminiviridae
NC_060097.1,Geminiviridae
NC_055587.1,Geminiviridae
NC_060090.1,Geminiviridae
NC_060089.1,Geminiviridae
NC_055594.1,Geminiviridae
NC_060095.1,Geminiviridae
NC_055582.1,Geminiviridae
NC_060103.1,Geminiviridae
NC_055489.1,Geminiviridae
NC_055490.1,Geminiviridae
NC_055539.1,Geminiviridae
NC_055540.1,Geminiviridae
NC_055514.1,Geminiviridae
NC_055515.1,Geminiviridae
NC_055516.1,Geminiviridae
NC_055517.1,Geminiviridae
NC_055127.1,Geminiviridae
NC_055128.1,Geminiviridae
NC_055521.1,Geminiviridae
NC_055522.1,Geminiviridae
NC_074895.1,Geminiviridae
NC_075086.1,Geminiviridae
NC_075049.1,Geminiviridae
NC_075421.1,Geminiviridae
NC_075135.1,Geminiviridae
NC_074831.1,Geminiviridae
NC_075410.1,Geminiviridae
NC_075110.1,Geminiviridae
NC_074893.1,Geminiviridae
NC_075419.1,Geminiviridae
NC_074864.1,Geminiviridae
NC_075412.1,Geminiviridae
NC_075413.1,Geminiviridae
NC_075106.1,Geminiviridae
NC_076144.1,Geminiviridae
NC_075109.1,Geminiviridae
NC_075080.1,Geminiviridae
NC_075107.1,Geminiviridae
NC_076268.1,Geminiviridae
NC_075432.1,Geminiviridae
NC_075437.1,Geminiviridae
NC_075436.1,Geminiviridae
NC_076213.1,Geminiviridae
NC_076183.1,Geminiviridae
NC_076020.1,Geminiviridae
NC_076291.1,Geminiviridae
NC_076292.1,Geminiviridae
NC_076047.1,Geminiviridae
NC_076373.1,Geminiviridae
NC_076464.1,Geminiviridae
NC_076465.1,Geminiviridae
NC_076485.1,Geminiviridae
NC_077719.1,Geminiviridae
NC_077720.1,Geminiviridae
NC_077711.1,Geminiviridae
NC_077712.1,Geminiviridae
NC_077802.1,Geminiviridae
NC_077803.1,Geminiviridae
NC_078183.1,Geminiviridae
NC_078184.1,Geminiviridae
NC_017918.2,Geminiviridae
NC_077680.1,Geminiviridae
NC_030139.1,Genomoviridae
NC_030146.1,Genomoviridae
NC_030141.1,Genomoviridae
NC_030145.1,Genomoviridae
NC_030143.1,Genomoviridae
NC_030140.1,Genomoviridae
NC_030144.1,Genomoviridae
NC_030147.1,Genomoviridae
NC_030138.1,Genomoviridae
NC_027776.1,Genomoviridae
NC_027821.1,Genomoviridae
NC_027820.1,Genomoviridae
NC_033747.1,Genomoviridae
NC_033742.1,Genomoviridae
NC_033743.1,Genomoviridae
NC_033736.1,Genomoviridae
NC_030447.1,Genomoviridae
NC_030448.1,Genomoviridae
NC_030887.1,Genomoviridae
NC_033270.1,Genomoviridae
NC_037062.1,Genomoviridae
NC_035137.1,Genomoviridae
NC_035138.1,Genomoviridae
NC_035197.1,Genomoviridae
NC_035477.1,Genomoviridae
NC_023844.1,Genomoviridae
NC_023872.1,Genomoviridae
NC_023871.1,Genomoviridae
NC_023870.1,Genomoviridae
NC_024691.1,Genomoviridae
NC_024690.1,Genomoviridae
NC_024689.1,Genomoviridae
NC_025738.1,Genomoviridae
NC_025741.1,Genomoviridae
NC_025728.1,Genomoviridae
NC_025729.1,Genomoviridae
NC_025730.1,Genomoviridae
NC_025731.1,Genomoviridae
NC_025732.1,Genomoviridae
NC_026161.1,Genomoviridae
NC_026144.1,Genomoviridae
NC_026163.1,Genomoviridae
NC_026162.1,Genomoviridae
NC_026164.1,Genomoviridae
NC_026165.1,Genomoviridae
NC_026166.1,Genomoviridae
NC_026169.1,Genomoviridae
NC_026167.1,Genomoviridae
NC_026254.1,Genomoviridae
NC_026261.1,Genomoviridae
NC_026806.1,Genomoviridae
NC_026818.1,Genomoviridae
NC_026817.1,Genomoviridae
NC_026809.1,Genomoviridae
NC_026810.1,Genomoviridae
NC_026808.1,Genomoviridae
NC_026807.1,Genomoviridae
NC_013116.1,Genomoviridae
NC_038479.1,Genomoviridae
NC_038480.1,Genomoviridae
NC_038482.1,Genomoviridae
NC_038483.1,Genomoviridae
NC_038484.1,Genomoviridae
NC_038485.1,Genomoviridae
NC_038486.1,Genomoviridae
NC_038487.1,Genomoviridae
NC_038488.1,Genomoviridae
NC_038489.1,Genomoviridae
NC_038490.1,Genomoviridae
NC_038491.1,Genomoviridae
NC_038492.1,Genomoviridae
NC_038493.1,Genomoviridae
NC_038494.1,Genomoviridae
NC_038495.1,Genomoviridae
NC_038496.1,Genomoviridae
NC_038497.1,Genomoviridae
NC_038498.1,Genomoviridae
NC_038499.1,Genomoviridae
NC_038501.1,Genomoviridae
NC_038502.1,Genomoviridae
NC_028459.1,Genomoviridae
NC_026168.1,Genomoviridae
NC_040379.1,Genomoviridae
NC_040317.1,Genomoviridae
NC_040351.1,Genomoviridae
NC_040330.1,Genomoviridae
NC_040348.1,Genomoviridae
NC_040340.1,Genomoviridae
NC_040371.1,Genomoviridae
NC_040372.1,Genomoviridae
NC_040327.1,Genomoviridae
NC_040347.1,Genomoviridae
NC_040370.1,Genomoviridae
NC_040339.1,Genomoviridae
NC_040346.1,Genomoviridae
NC_040338.1,Genomoviridae
NC_040326.1,Genomoviridae
NC_024909.1,Genomoviridae
NC_025736.1,Genomoviridae
NC_025734.1,Genomoviridae
NC_025735.1,Genomoviridae
NC_025737.1,Genomoviridae
NC_028460.3,Genomoviridae
NC_030142.1,Genomoviridae
NC_025733.1,Genomoviridae
NC_038500.1,Genomoviridae
NC_076336.1,Genomoviridae
NC_075323.1,Genomoviridae
NC_075325.1,Genomoviridae
NC_076496.1,Genomoviridae
NC_075329.1,Genomoviridae
NC_075330.1,Genomoviridae
NC_075331.1,Genomoviridae
NC_075332.1,Genomoviridae
NC_075333.1,Genomoviridae
NC_075334.1,Genomoviridae
NC_075335.1,Genomoviridae
NC_075336.1,Genomoviridae
NC_075337.1,Genomoviridae
NC_075339.1,Genomoviridae
NC_075338.1,Genomoviridae
NC_075328.1,Genomoviridae
NC_075327.1,Genomoviridae
NC_075326.1,Genomoviridae
NC_075324.1,Genomoviridae
NC_075288.1,Genomoviridae
NC_075305.1,Genomoviridae
NC_075306.1,Genomoviridae
NC_076296.1,Genomoviridae
NC_076297.1,Genomoviridae
NC_076298.1,Genomoviridae
NC_076299.1,Genomoviridae
NC_076300.1,Genomoviridae
NC_076301.1,Genomoviridae
NC_076302.1,Genomoviridae
NC_076303.1,Genomoviridae
NC_076304.1,Genomoviridae
NC_076305.1,Genomoviridae
NC_076306.1,Genomoviridae
NC_076307.1,Genomoviridae
NC_076308.1,Genomoviridae
NC_076309.1,Genomoviridae
NC_076310.1,Genomoviridae
NC_076311.1,Genomoviridae
NC_076312.1,Genomoviridae
NC_076313.1,Genomoviridae
NC_076314.1,Genomoviridae
NC_076315.1,Genomoviridae
NC_076316.1,Genomoviridae
NC_076317.1,Genomoviridae
NC_076318.1,Genomoviridae
NC_076319.1,Genomoviridae
NC_076320.1,Genomoviridae
NC_076321.1,Genomoviridae
NC_076322.1,Genomoviridae
NC_076323.1,Genomoviridae
NC_076324.1,Genomoviridae
NC_076325.1,Genomoviridae
NC_076326.1,Genomoviridae
NC_076327.1,Genomoviridae
NC_076328.1,Genomoviridae
NC_076329.1,Genomoviridae
NC_076330.1,Genomoviridae
NC_076331.1,Genomoviridae
NC_076333.1,Genomoviridae
NC_076334.1,Genomoviridae
NC_076335.1,Genomoviridae
NC_076480.1,Genomoviridae
NC_076493.1,Genomoviridae
NC_075316.1,Genomoviridae
NC_075315.1,Genomoviridae
NC_075319.1,Genomoviridae
NC_075318.1,Genomoviridae
NC_075317.1,Genomoviridae
NC_075314.1,Genomoviridae
NC_075322.1,Genomoviridae
NC_075321.1,Genomoviridae
NC_075320.1,Genomoviridae
NC_075313.1,Genomoviridae
NC_075312.1,Genomoviridae
NC_075311.1,Genomoviridae
NC_075310.1,Genomoviridae
NC_075307.1,Genomoviridae
NC_075309.1,Genomoviridae
NC_075308.1,Genomoviridae
NC_076248.1,Genomoviridae
NC_076287.1,Genomoviridae
NC_076346.1,Genomoviridae
NC_076342.1,Genomoviridae
NC_076347.1,Genomoviridae
NC_076343.1,Genomoviridae
NC_076341.1,Genomoviridae
NC_076344.1,Genomoviridae
NC_076345.1,Genomoviridae
NC_076376.1,Genomoviridae
NC_076377.1,Genomoviridae
NC_076378.1,Genomoviridae
NC_076375.1,Genomoviridae
NC_076358.1,Genomoviridae
NC_076365.1,Genomoviridae
NC_076366.1,Genomoviridae
NC_076359.1,Genomoviridae
NC_076360.1,Genomoviridae
NC_076361.1,Genomoviridae
NC_076362.1,Genomoviridae
NC_076363.1,Genomoviridae
NC_076364.1,Genomoviridae
NC_076270.1,Genomoviridae
NC_076276.1,Genomoviridae
NC_076280.1,Genomoviridae
NC_076274.1,Genomoviridae
NC_076278.1,Genomoviridae
NC_076286.1,Genomoviridae
NC_076271.1,Genomoviridae
NC_076281.1,Genomoviridae
NC_076283.1,Genomoviridae
NC_076285.1,Genomoviridae
NC_076277.1,Genomoviridae
NC_076282.1,Genomoviridae
NC_076284.1,Genomoviridae
NC_076272.1,Genomoviridae
NC_076279.1,Genomoviridae
NC_076273.1,Genomoviridae
NC_076275.1,Genomoviridae
NC_076356.1,Genomoviridae
NC_076350.1,Genomoviridae
NC_076351.1,Genomoviridae
NC_076352.1,Genomoviridae
NC_076353.1,Genomoviridae
NC_076354.1,Genomoviridae
NC_076355.1,Genomoviridae
NC_076406.1,Genomoviridae
NC_076407.1,Genomoviridae
NC_076408.1,Genomoviridae
NC_076470.1,Genomoviridae
NC_076469.1,Genomoviridae
NC_076399.1,Genomoviridae
NC_076432.1,Genomoviridae
NC_076433.1,Genomoviridae
NC_076434.1,Genomoviridae
NC_076435.1,Genomoviridae
NC_076436.1,Genomoviridae
NC_076437.1,Genomoviridae
NC_076438.1,Genomoviridae
NC_076474.1,Genomoviridae
NC_076475.1,Genomoviridae
NC_076476.1,Genomoviridae
NC_076477.1,Genomoviridae
NC_076332.1,Genomoviridae
NC_078277.1,Genomoviridae
NC_078278.1,Genomoviridae
NC_078279.1,Genomoviridae
NC_074654.1,Globuloviridae
NC_074653.1,Globuloviridae
NC_008695.1,Graaviviridae
NC_021537.1,Graaviviridae
NC_015938.1,Grimontviridae
NC_019402.1,Grimontviridae
NC_048664.1,Grimontviridae
NC_048861.1,Grimontviridae
NC_070978.1,Grimontviridae
NC_070974.1,Grimontviridae
NC_070975.1,Grimontviridae
NC_070973.1,Grimontviridae
NC_070977.1,Grimontviridae
NC_019523.1,Guelinviridae
NC_017980.1,Guelinviridae
NC_018083.1,Guelinviridae
NC_018084.1,Guelinviridae
NC_048661.1,Guelinviridae
NC_048707.1,Guelinviridae
NC_048712.1,Guelinviridae
NC_048738.1,Guelinviridae
NC_070972.1,Guelinviridae
NC_078568.1,Hadakaviridae
NC_078569.1,Hadakaviridae
NC_078570.1,Hadakaviridae
NC_078571.1,Hadakaviridae
NC_078572.1,Hadakaviridae
NC_078573.1,Hadakaviridae
NC_078574.1,Hadakaviridae
NC_078575.1,Hadakaviridae
NC_078576.1,Hadakaviridae
NC_078577.1,Hadakaviridae
NC_078578.1,Hadakaviridae
NC_003345.2,Hafunaviridae
NC_020159.1,Hafunaviridae
NC_062740.1,Hafunaviridae
NC_004927.2,Hafunaviridae
NC_021320.1,Hafunaviridae
NC_021335.1,Hafunaviridae
NC_021321.1,Hafunaviridae
NC_062755.1,Hafunaviridae
NC_062758.1,Hafunaviridae
NC_062759.1,Hafunaviridae
NC_062760.1,Hafunaviridae
NC_062763.1,Hafunaviridae
NC_021329.1,Haloferuviridae
NC_062739.1,Haloferuviridae
NC_062762.1,Haloferuviridae
NC_034556.1,Hantaviridae
NC_034563.1,Hantaviridae
NC_034555.1,Hantaviridae
NC_034393.1,Hantaviridae
NC_034400.1,Hantaviridae
NC_034401.1,Hantaviridae
NC_034397.1,Hantaviridae
NC_034403.1,Hantaviridae
NC_034396.1,Hantaviridae
NC_034398.1,Hantaviridae
NC_034404.1,Hantaviridae
NC_034399.1,Hantaviridae
NC_034394.1,Hantaviridae
NC_034395.1,Hantaviridae
NC_034402.1,Hantaviridae
NC_034405.1,Hantaviridae
NC_034406.1,Hantaviridae
NC_034407.1,Hantaviridae
NC_034464.1,Hantaviridae
NC_034465.1,Hantaviridae
NC_034485.1,Hantaviridae
NC_034474.1,Hantaviridae
NC_034484.1,Hantaviridae
NC_003466.1,Hantaviridae
NC_005238.1,Hantaviridae
NC_005228.1,Hantaviridae
NC_005235.1,Hantaviridae
NC_010704.1,Hantaviridae
NC_005219.1,Hantaviridae
NC_005234.1,Hantaviridae
NC_005233.1,Hantaviridae
NC_005223.1,Hantaviridae
NC_005237.1,Hantaviridae
NC_005236.1,Hantaviridae
NC_005227.2,Hantaviridae
NC_006433.1,Hantaviridae
NC_003468.2,Hantaviridae
NC_005226.1,Hantaviridae
NC_005224.1,Hantaviridae
NC_005222.1,Hantaviridae
NC_005216.1,Hantaviridae
NC_005217.1,Hantaviridae
NC_010708.1,Hantaviridae
NC_006437.1,Hantaviridae
NC_006435.1,Hantaviridae
NC_005215.1,Hantaviridae
NC_005218.1,Hantaviridae
NC_005225.1,Hantaviridae
NC_010707.1,Hantaviridae
NC_003467.2,Hantaviridae
NC_034552.1,Hantaviridae
NC_034553.1,Hantaviridae
NC_034470.1,Hantaviridae
NC_038373.1,Hantaviridae
NC_038374.1,Hantaviridae
NC_038383.1,Hantaviridae
NC_038384.1,Hantaviridae
NC_038423.1,Hantaviridae
NC_038424.1,Hantaviridae
NC_038446.1,Hantaviridae
NC_038447.1,Hantaviridae
NC_038505.1,Hantaviridae
NC_038506.1,Hantaviridae
NC_038528.1,Hantaviridae
NC_038530.1,Hantaviridae
NC_038694.1,Hantaviridae
NC_038695.1,Hantaviridae
NC_038696.1,Hantaviridae
NC_038704.1,Hantaviridae
NC_038705.1,Hantaviridae
NC_038938.1,Hantaviridae
NC_038939.1,Hantaviridae
NC_038940.1,Hantaviridae
NC_034557.1,Hantaviridae
NC_034558.1,Hantaviridae
NC_034564.1,Hantaviridae
NC_034559.1,Hantaviridae
NC_034560.1,Hantaviridae
NC_034565.1,Hantaviridae
NC_034515.1,Hantaviridae
NC_034525.1,Hantaviridae
NC_034528.1,Hantaviridae
NC_034518.1,Hantaviridae
NC_034519.1,Hantaviridae
NC_034527.1,Hantaviridae
NC_034517.1,Hantaviridae
NC_034526.1,Hantaviridae
NC_038298.1,Hantaviridae
NC_038299.1,Hantaviridae
NC_038300.1,Hantaviridae
NC_034566.1,Hantaviridae
NC_038273.1,Hantaviridae
NC_038274.1,Hantaviridae
