accession,family
NC_001540.1,Parvoviridae
NC_003661.1,Reoviridae
NC_003714.1,Cystoviridae
NC_004142.1,Nodaviridae
NC_004185.1,Reoviridae
NC_004579.1,Astroviridae
NC_013258.1,Closteroviridae
NC_013259.1,Closteroviridae
NC_003760.1,Reoviridae
NC_003764.1,Reoviridae
NC_006060.1,Alphaflexiviridae
NC_003398.1,Potyviridae
NC_006440.1,Partitiviridae
NC_006504.1,Orthomyxoviridae
NC_001367.1,Virgaviridae
NC_005266.1,Secoviridae
NC_011920.1,Caulimoviridae
NC_010708.1,Hantaviridae
NC_010709.1,Secoviridae
NC_011808.1,Bromoviridae
NC_011809.1,Bromoviridae
NC_014139.1,Geminiviridae
NC_014140.1,Geminiviridae
NC_014141.1,Geminiviridae
NC_014142.1,Geminiviridae
NC_001499.1,Retroviridae
NC_001463.1,Retroviridae
NC_010791.1,Geminiviridae
NC_008250.2,Picornaviridae
NC_004180.1,Reoviridae
NC_003750.1,Reoviridae
NC_002050.1,Tospoviridae
NC_006437.1,Hantaviridae
NC_001368.1,Virgaviridae
NC_003689.1,Betaflexiviridae
NC_005988.1,Reoviridae
NC_006005.1,Reoviridae
NC_005998.1,Reoviridae
NC_009240.1,Nudiviridae
NC_001699.1,Polyomaviridae
NC_001796.2,Paramyxoviridae
NC_014902.1,Geminiviridae
NC_015493.1,Secoviridae
NC_015490.1,Geminiviridae
NC_001550.1,Retroviridae
NC_003849.1,Alphaflexiviridae
NC_003627.1,Tombusviridae
NC_006951.1,Papillomaviridae
NC_004290.1,Parvoviridae
NC_003008.1,Reoviridae
NC_013695.1,Picornaviridae
NC_012702.1,Nyamiviridae
NC_012703.1,Nyamiviridae
NC_015668.1,Mesoniviridae
NC_003495.1,Secoviridae
NC_010799.1,Geminiviridae
NC_014903.1,Geminiviridae
NC_015494.1,Partitiviridae
NC_015502.1,Caulimoviridae
NC_015503.1,Caulimoviridae
NC_015505.1,Caulimoviridae
NC_015507.1,Caulimoviridae
NC_006152.1,Parvoviridae
NC_004609.1,Geminiviridae
NC_006566.1,Bromoviridae
NC_003861.1,Geminiviridae
NC_001749.2,Betaflexiviridae
NC_003693.1,Secoviridae
NC_012699.1,Caliciviridae
NC_006961.1,Partitiviridae
NC_013668.3,Alloherpesviridae
NC_001467.1,Geminiviridae
NC_001468.1,Geminiviridae
NC_010417.1,Geminiviridae
NC_010240.1,Baculoviridae
NC_010752.1,Reoviridae
NC_010713.1,Geminiviridae
NC_010665.1,Reoviridae
NC_010662.1,Reoviridae
NC_010594.1,Reoviridae
NC_010585.1,Reoviridae
NC_004010.1,Potyviridae
NC_001472.1,Picornaviridae
NC_003800.1,Secoviridae
NC_001886.1,Potyviridae
NC_003679.1,Flaviviridae
NC_014185.1,Papillomaviridae
NC_010663.1,Reoviridae
NC_010664.1,Reoviridae
NC_010669.1,Reoviridae
NC_010806.1,Tombusviridae
NC_010809.1,Solemoviridae
NC_012542.1,Reoviridae
NC_003990.1,Picornaviridae
NC_007358.1,Orthomyxoviridae
NC_007363.1,Orthomyxoviridae
NC_007448.1,Closteroviridae
NC_010810.1,Picornaviridae
NC_010817.1,Papillomaviridae
NC_010818.1,Geminiviridae
NC_010820.1,Retroviridae
NC_014904.1,Endornaviridae
NC_002331.1,Baculoviridae
NC_006435.1,Hantaviridae
NC_007547.1,Reoviridae
NC_007556.1,Reoviridae
NC_007538.1,Partitiviridae
NC_007723.1,Geminiviridae
NC_001440.1,Bromoviridae
NC_007289.1,Betaflexiviridae
NC_004905.2,Orthomyxoviridae
NC_014406.1,Polyomaviridae
NC_014407.1,Polyomaviridae
NC_007522.1,Marnaviridae
NC_007527.1,Reoviridae
NC_007642.1,Rhabdoviridae
NC_007726.1,Geminiviridae
NC_012729.2,Parvoviridae
NC_016878.1,Reoviridae
NC_016879.1,Reoviridae
NC_001498.1,Paramyxoviridae
NC_010832.1,Alphaflexiviridae
NC_010834.1,Geminiviridae
NC_010836.1,Geminiviridae
NC_010840.1,Geminiviridae
NC_011268.1,Geminiviridae
NC_002048.1,Geminiviridae
NC_003897.1,Geminiviridae
NC_005331.1,Geminiviridae
NC_004205.1,Reoviridae
NC_010835.1,Geminiviridae
NC_013639.1,Geminiviridae
NC_013640.2,Geminiviridae
NC_008182.1,Secoviridae
NC_008183.1,Secoviridae
NC_008708.2,Bromoviridae
NC_008377.1,Geminiviridae
NC_006367.1,Totiviridae
NC_002021.1,Orthomyxoviridae
NC_003547.1,Bromoviridae
NC_003555.1,Totiviridae
NC_011067.1,Botourmiaviridae
NC_007736.1,Reoviridae
NC_007738.1,Reoviridae
NC_007739.1,Reoviridae
NC_001925.1,Peribunyaviridae
NC_013463.1,Megabirnaviridae
NC_013462.1,Megabirnaviridae
NC_004911.1,Orthomyxoviridae
NC_006296.2,Paramyxoviridae
NC_000855.1,Rhabdoviridae
NC_006874.1,Geminiviridae
NC_006876.1,Geminiviridae
NC_006306.2,Orthomyxoviridae
NC_001844.1,Herpesviridae
NC_007803.1,Paramyxoviridae
NC_007730.2,Geminiviridae
NC_001914.1,Caulimoviridae
NC_004285.1,Parvoviridae
NC_001492.1,Hypoviridae
NC_001721.1,Tombusviridae
NC_000882.1,Geminiviridae
NC_011530.1,Papillomaviridae
NC_014130.1,Geminiviridae
NC_003868.1,Geminiviridae
NC_003607.2,Totiviridae
NC_003013.1,Reoviridae
NC_010749.1,Reoviridae
NC_007362.1,Orthomyxoviridae
NC_007218.1,Parvoviridae
NC_007382.1,Orthomyxoviridae
NC_007381.1,Orthomyxoviridae
NC_007921.1,Baculoviridae
NC_008559.1,Geminiviridae
NC_011659.1,Alphaflexiviridae
NC_014128.1,Geminiviridae
NC_014137.1,Iflaviridae
NC_014138.1,Geminiviridae
NC_008574.2,Inoviridae
NC_008575.1,Inoviridae
NC_008519.1,Papillomaviridae
NC_010439.1,Geminiviridae
NC_014547.1,Geminiviridae
NC_002022.1,Orthomyxoviridae
NC_007562.1,Reoviridae
NC_007567.1,Reoviridae
NC_007740.1,Reoviridae
NC_011620.1,Alphaflexiviridae
NC_007750.1,Reoviridae
NC_009031.1,Geminiviridae
NC_001436.1,Retroviridae
NC_002066.1,Iflaviridae
NC_002588.1,Tymoviridae
NC_013231.1,Reoviridae
NC_001364.1,Retroviridae
NC_014845.1,Geminiviridae
NC_006310.2,Orthomyxoviridae
NC_008317.1,Geminiviridae
NC_004324.3,Caulimoviridae
NC_003563.1,Nanoviridae
NC_003736.1,Reoviridae
NC_009994.1,Potyviridae
NC_003976.2,Picornaviridae
NC_011803.1,Virgaviridae
NC_008033.1,Circoviridae
NC_008294.1,Fiersviridae
NC_008303.1,Tospoviridae
NC_008329.1,Geminiviridae
NC_006441.1,Partitiviridae
NC_009025.1,Dicistroviridae
NC_008173.1,Reoviridae
NC_008366.1,Closteroviridae
NC_008189.1,Papillomaviridae
NC_004098.1,Geminiviridae
NC_014064.1,Potyviridae
NC_008034.1,Caulimoviridae
NC_008494.1,Geminiviridae
NC_014567.1,Herpesviridae
NC_015522.1,Tymoviridae
NC_015523.1,Tymoviridae
NC_015521.1,Hepeviridae
NC_015524.1,Tymoviridae
NC_009249.1,Reoviridae
NC_009491.1,Geminiviridae
NC_009645.1,Geminiviridae
NC_009127.1,Alloherpesviridae
NC_007745.1,Reoviridae
NC_006963.2,Closteroviridae
NC_008522.1,Circoviridae
NC_009987.1,Plectroviridae
NC_009992.1,Closteroviridae
NC_010295.1,Alphaflexiviridae
NC_007371.1,Orthomyxoviridae
NC_007373.1,Orthomyxoviridae
NC_007916.1,Caliciviridae
NC_014066.1,Geminiviridae
NC_014067.1,Geminiviridae
NC_007566.1,Reoviridae
NC_009607.1,Geminiviridae
NC_008311.1,Caliciviridae
NC_009642.1,Virgaviridae
NC_014894.1,Geminiviridae
NC_009251.1,Reoviridae
NC_009032.1,Secoviridae
NC_009946.1,Chrysoviridae
NC_011069.1,Botourmiaviridae
NC_011800.1,Retroviridae
NC_001346.2,Geminiviridae
NC_015506.1,Caulimoviridae
NC_010668.1,Reoviridae
NC_011066.1,Botourmiaviridae
NC_010521.1,Potyviridae
NC_010586.1,Reoviridae
NC_010589.1,Reoviridae
NC_010755.1,Partitiviridae
NC_013797.1,Baculoviridae
NC_006564.1,Papillomaviridae
NC_007913.1,Potyviridae
NC_008582.1,Papillomaviridae
NC_001663.2,Polyomaviridae
NC_001515.2,Polyomaviridae
NC_010277.2,Polyomaviridae
NC_015467.1,Tospoviridae
NC_010751.1,Reoviridae
NC_010792.1,Geminiviridae
NC_010441.2,Geminiviridae
NC_010489.1,Tospoviridae
NC_010954.1,Potyviridae
NC_011189.1,Secoviridae
NC_012135.1,Bromoviridae
NC_012118.1,Geminiviridae
NC_012137.1,Geminiviridae
NC_001639.1,Arteriviridae
NC_001961.1,Arteriviridae
NC_015373.1,Phenuiviridae
NC_006939.1,Tombusviridae
NC_011400.1,Astroviridae
NC_012134.1,Bromoviridae
NC_012541.1,Reoviridae
NC_006359.1,Geminiviridae
NC_014252.1,Potyviridae
NC_015374.1,Phenuiviridae
NC_012757.1,Inoviridae
NC_012787.1,Geminiviridae
NC_013101.1,Nanoviridae
NC_013396.1,Reoviridae
NC_013402.1,Reoviridae
NC_012755.1,Reoviridae
NC_012206.1,Geminiviridae
NC_009242.1,Reoviridae
NC_009248.1,Reoviridae
NC_007210.2,Geminiviridae
NC_014324.1,Geminiviridae
NC_014524.1,Reoviridae
NC_014647.1,Geminiviridae
NC_014446.1,Geminiviridae
NC_014631.1,Geminiviridae
NC_012210.1,Betaflexiviridae
NC_012211.2,Alphaflexiviridae
NC_003732.1,Reoviridae
NC_003733.1,Reoviridae
NC_003763.1,Reoviridae
NC_003766.1,Reoviridae
NC_010710.1,Secoviridae
NC_014127.1,Tymoviridae
NC_014599.1,Reoviridae
NC_014648.1,Caulimoviridae
NC_003767.1,Reoviridae
NC_003768.1,Reoviridae
NC_003773.1,Reoviridae
NC_003774.1,Reoviridae
NC_001426.1,Leviviridae
NC_013014.1,Partitiviridae
NC_013015.1,Partitiviridae
NC_015393.1,Potyviridae
NC_011309.2,Geminiviridae
NC_014516.1,Reoviridae
NC_015267.1,Papillomaviridae
NC_015450.1,Phenuiviridae
NC_007549.1,Reoviridae
NC_007550.1,Reoviridae
NC_007551.1,Reoviridae
NC_007552.1,Reoviridae
NC_007555.1,Reoviridae
NC_013017.1,Geminiviridae
NC_013019.1,Geminiviridae
NC_013413.1,Geminiviridae
NC_013953.1,Baculoviridae
NC_009238.1,Polyomaviridae
NC_009764.1,Betaflexiviridae
NC_014905.1,Potyviridae
NC_015131.1,Reoviridae
NC_015135.1,Reoviridae
NC_015492.1,Secoviridae
NC_015504.1,Caulimoviridae
NC_004627.1,Geminiviridae
NC_013470.1,Curvulaviridae
NC_013471.1,Curvulaviridae
NC_006960.1,Partitiviridae
NC_003987.1,Picornaviridae
NC_007574.1,Reoviridae
NC_007569.1,Reoviridae
NC_010254.1,Arenaviridae
NC_010255.1,Arenaviridae
NC_015211.1,Bacilladnaviridae
NC_016013.1,Papillomaviridae
NC_016085.1,Kitaviridae
NC_016162.1,Inoviridae
NC_016580.1,Geminiviridae
NC_015935.1,Astroviridae
NC_011805.1,Geminiviridae
NC_012120.1,Geminiviridae
NC_007611.1,Polyomaviridae
NC_016752.1,Parvoviridae
NC_013022.2,Geminiviridae
NC_014236.1,Reoviridae
NC_014237.1,Reoviridae
NC_014239.1,Reoviridae
NC_014240.1,Reoviridae
NC_013036.1,Herpesviridae
NC_010666.1,Reoviridae
NC_010950.1,Geminiviridae
NC_014381.1,Geminiviridae
NC_016074.1,Papillomaviridae
NC_016141.1,Kitaviridae
NC_016156.1,Picornaviridae
NC_016647.1,Parvoviridae
NC_016760.1,Quadriviridae
NC_012123.1,Papillomaviridae
NC_014241.1,Reoviridae
NC_014242.1,Reoviridae
NC_014243.1,Reoviridae
NC_014244.1,Reoviridae
NC_014245.1,Reoviridae
NC_014481.1,Amalgaviridae
NC_011108.1,Tombusviridae
NC_011190.1,Secoviridae
NC_014527.1,Reoviridae
NC_015452.1,Phenuiviridae
NC_015043.1,Geminiviridae
NC_016959.1,Togaviridae
NC_015324.1,Geminiviridae
NC_015325.1,Papillomaviridae
NC_012564.1,Parvoviridae
NC_018872.2,Potyviridae
NC_008365.1,Virgaviridae
AC_000020.1,Adenoviridae
NC_013404.1,Reoviridae
NC_013499.1,Totiviridae
NC_014607.1,Reoviridae
NC_006494.1,Iflaviridae
AC_000017.1,Adenoviridae
AC_000018.1,Adenoviridae
AC_000019.1,Adenoviridae
AC_000004.1,Adenoviridae
AC_000009.1,Adenoviridae
AC_000016.1,Adenoviridae
AC_000011.1,Adenoviridae
NC_006383.2,Paramyxoviridae
NC_014372.1,Filoviridae
NC_010624.1,Caliciviridae
NC_005843.1,Geminiviridae
AC_000013.1,Adenoviridae
NC_014463.1,Chrysoviridae
NC_014523.1,Reoviridae
NC_014929.1,Circoviridae
NC_013796.1,Polyomaviridae
AC_000014.1,Adenoviridae
NC_002211.1,Orthomyxoviridae
NC_007543.1,Reoviridae
NC_005096.1,Secoviridae
NC_007647.1,Endornaviridae
NC_007649.1,Endornaviridae
NC_001928.2,Geminiviridae
NC_008728.1,Reoviridae
NC_013102.1,Geminiviridae
NC_001489.1,Picornaviridae
NC_001483.1,Alphaflexiviridae
NC_006013.2,Reoviridae
NC_006014.1,Reoviridae
NC_003604.2,Betaflexiviridae
NC_015297.1,Inoviridae
NC_003014.1,Reoviridae
NC_003138.2,Caulimoviridae
NC_003417.1,Togaviridae
NC_006431.1,Hypoviridae
NC_008733.1,Reoviridae
NC_004659.1,Geminiviridae
NC_004673.1,Geminiviridae
NC_004634.1,Geminiviridae
NC_004012.1,Alphaflexiviridae
NC_007609.1,Tymoviridae
NC_001612.1,Picornaviridae
NC_009538.1,Bromoviridae
NC_009532.1,Tymoviridae
NC_003478.1,Virgaviridae
NC_003828.1,Geminiviridae
NC_004202.1,Reoviridae
NC_004658.1,Geminiviridae
NC_011058.1,Geminiviridae
NC_007545.1,Reoviridae
NC_004580.1,Geminiviridae
NC_004582.1,Geminiviridae
NC_005169.1,Reoviridae
NC_004289.1,Parvoviridae
NC_010246.1,Totiviridae
NC_004291.1,Arenaviridae
NC_014411.1,Picornaviridae
NC_005347.1,Geminiviridae
NC_006015.1,Reoviridae
NC_006018.1,Reoviridae
NC_022639.1,Reoviridae
NC_005170.1,Reoviridae
NC_005172.1,Reoviridae
NC_005173.1,Reoviridae
NC_005171.1,Reoviridae
NC_005166.1,Reoviridae
NC_002795.1,Betaflexiviridae
NC_009759.1,Betaflexiviridae
NC_010434.1,Alphaflexiviridae
NC_009041.1,Virgaviridae
NC_014412.1,Picornaviridae
NC_006312.2,Orthomyxoviridae
NC_006052.1,Aspiviridae
NC_006147.2,Parvoviridae
NC_006946.1,Betaflexiviridae
NC_007002.1,Caulimoviridae
NC_011065.1,Botourmiaviridae
NC_004300.1,Geminiviridae
NC_005319.1,Geminiviridae
NC_005852.2,Geminiviridae
NC_022634.1,Reoviridae
NC_003377.1,Potyviridae
NC_004426.1,Potyviridae
NC_005168.1,Reoviridae
NC_005167.1,Reoviridae
NC_005888.1,Hepadnaviridae
NC_008730.1,Reoviridae
NC_011068.1,Botourmiaviridae
NC_011070.1,Botourmiaviridae
NC_010435.1,Geminiviridae
NC_003556.1,Geminiviridae
NC_009951.1,Polyomaviridae
NC_007242.1,Partitiviridae
NC_007539.1,Chrysoviridae
NC_006271.1,Secoviridae
NC_005081.1,Arenaviridae
NC_005636.1,Geminiviridae
NC_004346.1,Solemoviridae
NC_004097.1,Geminiviridae
NC_001482.1,Retroviridae
NC_001802.1,Retroviridae
NC_003742.1,Potyviridae
NC_013458.1,Nodaviridae
NC_007817.1,Microviridae
NC_007220.1,Circoviridae
NC_010178.1,Closteroviridae
NC_014462.1,Chrysoviridae
NC_014465.1,Chrysoviridae
NC_001867.1,Retroviridae
NC_008057.1,Geminiviridae
NC_008266.1,Betaflexiviridae
NC_004356.1,Geminiviridae
NC_004667.1,Closteroviridae
NC_001451.1,Coronaviridae
NC_003513.1,Benyviridae
NC_003515.1,Benyviridae
NC_003632.1,Alphaflexiviridae
NC_006319.1,Phenuiviridae
NC_013459.1,Nodaviridae
NC_013460.1,Nodaviridae
NC_013464.1,Geminiviridae
NC_014468.1,Parvoviridae
NC_014469.1,Papillomaviridae
NC_008732.1,Reoviridae
NC_003739.1,Mayoviridae
NC_003807.1,Tombusviridae
NC_003806.1,Tombusviridae
NC_005986.1,Reoviridae
NC_005987.1,Reoviridae
NC_005989.1,Reoviridae
NC_013467.1,Geminiviridae
NC_008316.1,Geminiviridae
NC_014473.1,Geminiviridae
NC_015227.2,Tombusviridae
NC_015228.1,Caulimoviridae
NC_015229.1,Tymoviridae
NC_016581.1,Geminiviridae
NC_016898.1,Papillomaviridae
NC_003797.1,Potyviridae
NC_001445.1,Potyviridae
NC_001517.1,Potyviridae
NC_001616.1,Potyviridae
NC_001814.1,Potyviridae
NC_007536.1,Reoviridae
NC_007663.1,Reoviridae
NC_007728.1,Potyviridae
NC_014745.1,Geminiviridae
NC_014748.1,Bacilladnaviridae
NC_014791.1,Potyviridae
NC_015627.1,Geminiviridae
NC_002686.2,Herpesviridae
NC_003031.1,Caulimoviridae
NC_004005.1,Geminiviridae
NC_003399.1,Potyviridae
NC_003492.1,Potyviridae
NC_005904.1,Potyviridae
NC_007147.1,Potyviridae
NC_007965.1,Geminiviridae
NC_008037.1,Bromoviridae
NC_008307.1,Tospoviridae
NC_015628.1,Geminiviridae
NC_002643.1,Microviridae
NC_002729.1,Betaflexiviridae
NC_016014.1,Papillomaviridae
NC_003243.1,Rhabdoviridae
NC_012664.1,Geminiviridae
NC_012665.1,Geminiviridae
NC_012783.2,Herpesviridae
NC_016075.1,Papillomaviridae
NC_008028.1,Potyviridae
NC_009741.1,Potyviridae
NC_009744.1,Potyviridae
NC_009995.1,Potyviridae
NC_010107.1,Papillomaviridae
NC_014793.1,Dicistroviridae
NC_003641.1,Nanoviridae
NC_023626.1,Nanoviridae
NC_002593.1,Baculoviridae
NC_010735.1,Potyviridae
NC_011560.1,Potyviridae
NC_011918.1,Potyviridae
NC_009490.1,Geminiviridae
NC_014794.1,Geminiviridae
NC_014795.1,Geminiviridae
NC_003509.1,Secoviridae
NC_003007.1,Reoviridae
NC_003022.1,Reoviridae
NC_014545.1,Solemoviridae
NC_004637.1,Geminiviridae
NC_007541.1,Chrysoviridae
NC_004124.1,Closteroviridae
NC_016031.1,Parvoviridae
NC_016032.1,Parvoviridae
NC_003787.1,Secoviridae
NC_016649.1,Geminiviridae
NC_014038.1,Potyviridae
NC_014325.1,Potyviridae
NC_015394.2,Potyviridae
NC_014413.1,Picornaviridae
NC_005894.1,Arenaviridae
NC_012685.1,Parvoviridae
NC_012786.1,Geminiviridae
NC_016083.1,Geminiviridae
NC_016084.1,Kitaviridae
NC_016086.1,Kitaviridae
NC_016579.1,Geminiviridae
NC_004635.2,Geminiviridae
NC_014799.1,Geminiviridae
NC_015268.1,Papillomaviridae
NC_015629.1,Mitoviridae
NC_004036.1,Caulimoviridae
NC_004730.1,Virgaviridae
AC_000001.1,Adenoviridae
NC_016087.1,Kitaviridae
NC_016960.1,Togaviridae
NC_008558.1,Potyviridae
NC_011505.2,Reoviridae
NC_011538.1,Tymoviridae
NC_011544.1,Alphaflexiviridae
NC_011706.1,Partitiviridae
NC_007455.1,Parvoviridae
NC_011024.1,Geminiviridae
AC_000189.1,Adenoviridae
AC_000190.1,Adenoviridae
AC_000191.1,Adenoviridae
NC_001650.2,Herpesviridae
NC_002361.1,Circoviridae
NC_012800.1,Picornaviridae
NC_012802.1,Picornaviridae
NC_016519.1,Virgaviridae
NC_016509.1,Closteroviridae
NC_004156.2,Nudiviridae
NC_015586.1,Inoviridae
NC_004626.1,Geminiviridae
NC_001859.1,Picornaviridae
NC_003094.2,Baculoviridae
NC_005899.1,Alphatetraviridae
NC_005883.1,Totiviridae
NC_005095.1,Nodaviridae
NC_005093.1,Rhabdoviridae
NC_001806.2,Herpesviridae
NC_004424.1,Virgaviridae
NC_004425.1,Virgaviridae
NC_003348.1,Papillomaviridae
NC_001726.1,Tombusviridae
NC_002024.2,Bromoviridae
NC_002205.1,Orthomyxoviridae
NC_008094.1,Retroviridae
NC_004046.1,Mitoviridae
NC_003752.1,Reoviridae
NC_005974.1,Rhabdoviridae
NC_001547.1,Togaviridae
NC_005777.1,Peribunyaviridae
NC_004763.2,Polyomaviridae
NC_003701.1,Reoviridae
NC_004153.1,Geminiviridae
NC_006000.1,Reoviridae
NC_002618.2,Solemoviridae
NC_003516.1,Benyviridae
NC_003517.1,Benyviridae
NC_007906.1,Arenaviridae
NC_008252.1,Baculoviridae
NC_008249.1,Solemoviridae
NC_007646.1,Herpesviridae
NC_007016.1,Herpesviridae
NC_008725.1,Baculoviridae
NC_001777.1,Tombusviridae
NC_002324.1,Phenuiviridae
NC_004203.1,Reoviridae
NC_006001.1,Reoviridae
NC_006002.1,Reoviridae
NC_006003.1,Reoviridae
NC_005776.1,Peribunyaviridae
NC_003521.1,Herpesviridae
NC_016440.1,Betaflexiviridae
NC_016561.1,Hepadnaviridae
NC_011317.1,Parvoviridae
NC_003504.1,Geminiviridae
NC_003656.1,Reoviridae
NC_003699.1,Reoviridae
NC_003765.1,Reoviridae
NC_001401.2,Parvoviridae
NC_008267.1,Geminiviridae
NC_009745.1,Potyviridae
NC_003823.1,Totiviridae
NC_006059.1,Alphaflexiviridae
NC_006053.1,Aspiviridae
NC_002512.2,Herpesviridae
NC_003698.1,Reoviridae
NC_016442.1,Virgaviridae
NC_016443.1,Secoviridae
NC_016572.1,Geminiviridae
NC_016573.1,Geminiviridae
NC_016574.1,Geminiviridae
NC_010661.1,Reoviridae
NC_003845.1,Bromoviridae
NC_003886.1,Partitiviridae
NC_003891.1,Geminiviridae
NC_004049.1,Mitoviridae
NC_001541.1,Papillomaviridae
NC_001678.1,Papillomaviridae
NC_001690.1,Papillomaviridae
NC_001693.1,Papillomaviridae
NC_001691.1,Papillomaviridae
NC_001676.1,Papillomaviridae
NC_022641.1,Reoviridae
NC_001701.1,Parvoviridae
NC_006146.1,Herpesviridae
NC_002815.2,Alphaflexiviridae
NC_005215.1,Hantaviridae
NC_005077.1,Arenaviridae
NC_005897.1,Arenaviridae
NC_004197.1,Papillomaviridae
NC_016447.1,Herpesviridae
NC_016448.1,Herpesviridae
NC_016575.1,Geminiviridae
NC_016576.1,Geminiviridae
NC_006962.2,Closteroviridae
NC_001718.1,Parvoviridae
NC_001747.1,Solemoviridae
NC_004104.1,Papillomaviridae
NC_004171.1,Cystoviridae
NC_004628.1,Geminiviridae
NC_003606.1,Potyviridae
NC_003782.1,Dicistroviridae
NC_003715.1,Cystoviridae
NC_003716.1,Cystoviridae
NC_002509.2,Potyviridae
NC_008190.1,Partitiviridae
NC_008191.1,Partitiviridae
NC_000939.2,Tombusviridae
NC_003762.1,Reoviridae
NC_006317.1,Arenaviridae
NC_002199.1,Paramyxoviridae
NC_005036.1,Paramyxoviridae
NC_005134.2,Papillomaviridae
NC_004011.1,Potyviridae
NC_004295.1,Parvoviridae
NC_003878.1,Virgaviridae
NC_016577.1,Geminiviridae
NC_016578.1,Geminiviridae
NC_003215.1,Togaviridae
NC_004640.1,Geminiviridae
NC_004810.1,Closteroviridae
NC_007537.1,Partitiviridae
NC_007767.1,Baculoviridae
NC_008283.1,Geminiviridae
NC_008284.1,Geminiviridae
NC_005221.1,Phenuiviridae
NC_001265.2,Tombusviridae
NC_002469.1,Astroviridae
NC_004215.1,Reoviridae
NC_004216.1,Reoviridae
NC_003610.1,Virgaviridae
NC_003400.1,Alphaflexiviridae
NC_004618.1,Geminiviridae
NC_004655.1,Geminiviridae
NC_005053.1,Circoviridae
NC_005132.1,Alphaflexiviridae
NC_015961.1,Geminiviridae
NC_005079.1,Arenaviridae
NC_005175.1,Reoviridae
NC_005218.1,Hantaviridae
NC_008170.1,Kitaviridae
NC_006308.2,Orthomyxoviridae
NC_006311.1,Orthomyxoviridae
NC_006309.2,Orthomyxoviridae
NC_001927.1,Peribunyaviridae
NC_005225.1,Hantaviridae
NC_003083.1,Baculoviridae
NC_012038.1,Betaflexiviridae
NC_012041.1,Geminiviridae
NC_005778.1,Potyviridae
NC_004573.1,Potyviridae
NC_005288.1,Potyviridae
NC_003605.1,Potyviridae
NC_005889.1,Parvoviridae
NC_005999.1,Reoviridae
NC_003616.1,Tospoviridae
NC_003614.1,Tospoviridae
NC_008302.1,Tospoviridae
NC_007571.1,Reoviridae
NC_009087.2,Betaflexiviridae
NC_011545.2,Parvoviridae
NC_013465.1,Geminiviridae
NC_013057.1,Arenaviridae
NC_005210.2,Closteroviridae
NC_005209.2,Closteroviridae
NC_013116.1,Genomoviridae
AC_000003.1,Adenoviridae
NC_008177.1,Reoviridae
NC_001457.1,Papillomaviridae
NC_015399.1,Circoviridae
NC_007654.1,Retroviridae
NC_007612.1,Papillomaviridae
NC_006315.1,Aspiviridae
NC_006316.1,Aspiviridae
NC_014821.1,Betaflexiviridae
NC_016964.1,Picornaviridae
NC_016965.1,Geminiviridae
NC_003559.1,Nanoviridae
NC_003560.1,Nanoviridae
NC_016877.1,Reoviridae
NC_015552.1,Virgaviridae
NC_015879.1,Reoviridae
NC_015880.1,Reoviridae
NC_015881.1,Reoviridae
NC_015882.1,Reoviridae
NC_007905.1,Arenaviridae
NC_001434.1,Hepeviridae
NC_007731.1,Alphaflexiviridae
NC_013218.1,Secoviridae
NC_013219.1,Secoviridae
NC_013397.1,Reoviridae
NC_013398.1,Reoviridae
NC_013399.1,Reoviridae
NC_013401.1,Reoviridae
NC_001866.1,Retroviridae
NC_001494.1,Retroviridae
NC_014395.1,Phenuiviridae
NC_001361.2,Betaflexiviridae
NC_013403.1,Reoviridae
NC_013405.1,Reoviridae
NC_013400.1,Reoviridae
NC_010951.1,Geminiviridae
NC_010952.1,Geminiviridae
NC_014238.1,Reoviridae
NC_007534.1,Reoviridae
NC_007560.1,Reoviridae
NC_007816.2,Tombusviridae
NC_022637.1,Reoviridae
NC_015116.1,Retroviridae
NC_004440.1,Secoviridae
NC_003443.1,Paramyxoviridae
NC_005281.1,Marnaviridae
NC_002728.1,Paramyxoviridae
NC_003729.1,Reoviridae
NC_004611.1,Geminiviridae
NC_003615.1,Secoviridae
NC_010953.1,Geminiviridae
NC_016648.1,Endornaviridae
NC_016159.1,Potyviridae
NC_015491.1,Geminiviridae
NC_017004.1,Geminiviridae
NC_015124.1,Geminiviridae
NC_015126.1,Reoviridae
NC_001331.1,Inoviridae
NC_003056.1,Tombusviridae
NC_001514.1,Retroviridae
NC_003887.1,Geminiviridae
NC_014596.1,Geminiviridae
NC_004542.1,Caliciviridae
NC_015127.1,Reoviridae
NC_015128.1,Reoviridae
NC_015129.1,Reoviridae
NC_015130.1,Reoviridae
NC_015132.1,Reoviridae
NC_015133.1,Reoviridae
NC_015134.1,Reoviridae
NC_011515.1,Tombusviridae
NC_003496.1,Secoviridae
NC_003054.1,Circoviridae
NC_005290.1,Secoviridae
NC_005289.1,Secoviridae
NC_001800.1,Alphaflexiviridae
NC_004645.1,Geminiviridae
NC_004639.1,Geminiviridae
NC_010944.1,Virgaviridae
NC_010947.1,Geminiviridae
NC_004646.1,Geminiviridae
NC_003680.1,Tombusviridae
NC_003672.1,Virgaviridae
NC_002357.1,Virgaviridae
NC_009383.1,Betaflexiviridae
NC_010946.1,Geminiviridae
NC_010707.1,Hantaviridae
NC_010838.1,Geminiviridae
NC_007408.1,Alphaflexiviridae
NC_006259.1,Parvoviridae
NC_003520.1,Virgaviridae
NC_007582.1,Reoviridae
NC_001789.1,Papillomaviridae
